,tick,tick_idx,x,y,z,ang_j1,ang_j2,ang_j3
61,1631767772,61,239.3435364,-6.507093906,-58.4267807,-1.431998014,56.03734207,75.8693161
62,1631767772,62,239.0880432,-5.130631447,-58.43780899,-1.151997924,56.01299667,75.95452881
63,1631767772,63,238.9412537,-4.359840393,-58.44381714,-1.015997767,56.00117111,75.99591064
64,1631767772,64,238.9069366,-4.170136452,-58.44525528,-1,56,76
65,1631767772,65,238.9069366,-4.170136452,-58.44525528,-1,56,76
66,1631767772,66,238.9069366,-4.170136452,-58.44525528,-1,56,76
67,1631767773,67,238.9069366,-4.170136452,-58.44525528,-1,56,76
68,1631767773,68,238.9069366,-4.170136452,-58.44525528,-1,56,76
69,1631767773,69,238.9069366,-4.170136452,-58.44525528,-1,56,76
70,1631767773,70,238.9069366,-4.170136452,-58.44525528,-1,56,76
71,1631767773,71,238.9069366,-4.170136452,-58.44525528,-1,56,76
72,1631767773,72,238.9069366,-4.170136452,-58.44525528,-1,56,76
73,1631767773,73,238.9069366,-4.170136452,-58.44525528,-1,56,76
74,1631767773,74,238.9228363,-4.103673935,-58.44473267,-0.952000022,56.00436401,75.98472595
75,1631767773,75,239.0020142,-3.771233797,-58.44211578,-0.840000033,56.01454544,75.94908905
76,1631767773,76,239.3448181,-2.305971622,-58.43028259,-0.424000025,56.05236435,75.81672668
77,1631767773,77,239.7529755,-0.502138317,-58.41507339,0.055999979,56.09600067,75.66400146
78,1631767773,78,240.0897675,1.039214849,-58.4015007,0.45599997,56.13236618,75.53672791
79,1631767773,79,240.472168,2.854115009,-58.38485336,0.919999957,56.1745491,75.38909149
80,1631767773,80,241.3478546,7.314816475,-58.31417847,2.039999962,56.27636719,75.0327301
81,1631767773,81,241.8255615,9.966377258,-58.26369858,2.695999861,56.33600235,74.8239975
82,1631767773,82,242.8139648,16.12768745,-58.14219284,4.199999809,56.47273254,74.34545135
83,1631767773,83,243.5405121,21.51263618,-58.03580093,5.495999813,56.59054947,73.93309021
84,1631767774,84,243.9941711,25.47261238,-58.03748703,6.440000057,56.67636871,73.63272858
85,1631767774,85,244.5927429,31.97543907,-58.0050621,7.975999832,56.81600571,73.14399719
86,1631767774,86,245.1530151,41.71103668,-57.88631439,10.24800014,57.02255249,72.42108917
87,1631767774,87,245.2890625,46.90938568,-57.86278915,11.38918304,57.126297,72.0579834
88,1631767774,88,245.3139343,51.85574722,-57.7803688,12.46636677,57.22422409,71.71524811
89,1631767774,89,245.1786194,58.76963043,-57.67070389,13.96214199,57.36020279,71.23931885
90,1631767774,90,244.8835144,65.06385803,-57.61719131,15.31391716,57.48308945,70.8092041
91,1631767774,91,244.6226654,68.9101181,-57.53879166,16.13510132,57.55774307,70.54792023
92,1631767774,92,244.0076294,75.75179291,-57.37269592,17.58546829,57.68959427,70.08644104
93,1631767774,93,243.5121918,80.13173676,-57.23721695,18.5052433,57.77320862,69.7937851
94,1631767774,94,243.0272675,83.86335754,-57.1227417,19.28101921,57.84373474,69.54695129
95,1631767774,95,242.7250061,85.98972321,-57.09453201,19.71820259,57.88348007,69.40784454
96,1631767774,96,242.2051544,89.37330627,-57.04751205,20.40056801,57.94551086,69.19072723
97,1631767774,97,241.9998779,90.63008118,-57.02937698,20.64575195,57.96780014,69.11271667
98,1631767774,98,241.8374329,91.59671021,-57.01517105,20.82693481,57.984272,69.05506897
99,1631767774,99,241.7214813,92.27315521,-57.00512695,20.9441185,57.99492645,69.01778412
100,1631767774,100,241.6396484,92.74370575,-56.99806976,20.99989319,57.99999619,69.00003815
101,1631767774,101,241.6375275,92.75595856,-56.99787903,21,58,69
102,1631767775,102,241.6375275,92.75595856,-56.99787903,21,58,69
103,1631767775,103,241.6375275,92.75595856,-56.99787903,21,58,69
104,1631767775,104,241.6375275,92.75595856,-56.99787903,21,58,69
105,1631767775,105,241.6375275,92.75595856,-56.99787903,21,58,69
106,1631767775,106,241.6375275,92.75595856,-56.99787903,21,58,69
107,1631767775,107,241.6375275,92.75595856,-56.99787903,21,58,69
108,1631767775,108,241.6375275,92.75595856,-56.99787903,21,58,69
109,1631767775,109,241.6375275,92.75595856,-56.99787903,21,58,69
110,1631767775,110,241.6375275,92.75595856,-56.99787903,21,58,69
111,1631767775,111,241.7023163,92.7292099,-57.00291443,20.96800232,58.02763367,68.95200348
112,1631767775,112,242.2854004,92.48753357,-57.04805374,20.8400116,58.13816833,68.76000214
113,1631767775,113,243.9659271,91.77867126,-57.17472076,20.5200386,58.41450882,68.28000641
114,1631767775,114,245.1902313,91.25062561,-57.26382065,20.29605865,58.6079483,67.94400024
115,1631767775,115,246.6679535,90.60009766,-57.36782455,20.02941513,58.83823013,67.54399872
116,1631767775,116,250.3722534,88.90474701,-57.61126709,19.36813736,59.40933228,66.55200195
117,1631767775,117,252.5917664,87.84389496,-57.74518204,18.97350311,59.75015259,65.95999908
118,1631767775,118,255.0501556,86.62843323,-57.90103912,18.53620529,60.12781906,65.30400085
119,1631767775,119,257.7420654,85.24780273,-58.07244873,18.0562439,60.54232788,64.58399963
120,1631767776,120,263.7998047,81.94389343,-58.40303421,16.96833801,61.481884,62.95199585
121,1631767776,121,268.9010315,78.93991852,-58.60700226,16.04041672,62.28327179,61.55999374
122,1631767776,122,274.4434814,75.43187714,-58.75942993,15.01650238,63.16756058,60.02399445
123,1631767776,123,282.4478149,69.88096619,-58.811409,13.50196362,64.47557068,57.75199509
124,1631767776,124,286.6634216,66.69107819,-58.78180313,12.68069935,65.18484497,56.55199814
125,1631767776,125,290.8944092,63.18099976,-58.81603241,11.81677151,65.93096161,55.35200119
126,1631767776,126,299.2912292,55.15102005,-59.01497269,9.960927963,67.53373718,52.95200729
127,1631767776,127,303.4022522,50.67820358,-59.14076996,9.015230179,68.35047913,51.75201035
128,1631767776,128,307.3241882,46.25009155,-59.17483902,8.112195015,69.13037109,50.5520134
129,1631767776,129,312.8417358,39.80860519,-59.00704575,6.837635517,70.23112488,48.75201797
130,1631767776,130,317.9281616,33.64707947,-58.53243637,5.659068108,71.24897766,46.98935318
131,1631767776,131,320.9920349,29.7071476,-58.16015625,4.926685333,71.88149261,45.89068604
132,1631767776,132,326.3215637,22.2927475,-57.42700577,3.589909077,73.03598022,43.88535309
133,1631767776,133,330.6864929,15.5908308,-56.69680023,2.42378521,74.04309082,42.13602066
134,1631767776,134,332.5429382,12.53623104,-56.34201431,1.904717803,74.49137878,41.35735321
135,1631767776,135,334.1999207,9.692210197,-56.00001907,1.428313494,74.90281677,40.64268494
136,1631767776,136,336.9647217,4.66816473,-55.36996078,0.603494108,75.61515808,39.40535355
137,1631767777,137,338.0949707,2.501741648,-55.08897018,0.255079091,75.9160614,38.88268661
138,1631767777,138,339.5030518,-0.30025956,-54.71752167,-0.187550247,76.29833221,38.21868515
139,1631767777,139,340.2627563,-1.863357663,-54.50644302,-0.429307669,76.50712585,37.85601807
140,1631767777,140,341.3840027,-4.24221468,-54.18016052,-0.784833133,76.81417084,37.32268524
141,1631767777,141,341.7565918,-5.052834511,-54.06756973,-0.898601353,76.91242981,37.1520195
142,1631767777,142,342.1444397,-5.908001423,-53.94803238,-0.998148441,76.99839783,37.00268555
143,1631767777,143,342.1734314,-5.972660065,-53.93915939,-1,77,37
144,1631767777,144,342.1734314,-5.972660065,-53.93915939,-1,77,37
145,1631767777,145,342.1734314,-5.972660065,-53.93915939,-1,77,37
146,1631767777,146,342.1734314,-5.972660065,-53.93915939,-1,77,37
147,1631767777,147,342.1825562,-6.068404198,-53.93579865,-1.047999978,77.01028442,36.98285675
148,1631767777,148,342.2277222,-6.547207355,-53.91899872,-1.159999967,77.0342865,36.94285583
149,1631767777,149,342.3589172,-7.984435081,-53.86849594,-1.447999954,77.09600067,36.83999634
150,1631767777,150,342.555542,-10.28649139,-53.78733063,-1.879999876,77.18857574,36.68570709
151,1631767777,151,342.7989502,-13.45662212,-53.71057892,-2.455999613,77.31200409,36.4799881
152,1631767777,152,343.1511536,-19.04094124,-53.53690338,-3.447999477,77.52457428,36.12570572
153,1631767777,153,343.3168335,-22.41792488,-53.42758179,-4.039999485,77.65142822,35.91427994
154,1631767777,154,343.4598389,-26.18660736,-53.31551743,-4.695999622,77.79199982,35.67999649
155,1631767778,155,343.5664673,-30.34821701,-53.18424225,-5.415999413,77.94628906,35.42285538
156,1631767778,156,343.6249084,-37.3296051,-52.98222733,-6.615999222,78.20343018,34.99428558
157,1631767778,157,343.5101929,-45.19957352,-52.72837448,-7.959999084,78.49143219,34.51428604
158,1631767778,158,343.3095398,-50.85824585,-52.54876709,-8.877144814,78.68796539,34.18673325
159,1631767778,159,342.684021,-61.24413681,-52.22312546,-10.51943588,79.03988647,33.60020065
160,1631767778,160,342.299408,-65.85457611,-52.0824852,-11.24458122,79.19527435,33.34122086
161,1631767778,161,341.4696045,-73.90506744,-51.81011581,-12.50287247,79.46490479,32.89183426
162,1631767778,162,340.8509827,-78.91736603,-51.63673782,-13.2785902,79.6311264,32.61479568
163,1631767778,163,340.4636841,-81.77055359,-51.53171539,-13.71573639,79.72480011,32.45867538
164,1631767778,164,340.1087952,-84.23336029,-51.44046402,-14.08888149,79.80476379,32.32541275
165,1631767778,165,339.6565552,-87.19651031,-51.33901978,-14.52860069,79.89898682,32.16836548
166,1631767778,166,339.4188843,-88.68515778,-51.2848587,-14.74174595,79.944664,32.09223938
167,1631767778,167,339.2388306,-89.78481293,-51.24477386,-14.89089203,79.97662354,32.03897095
168,1631767778,168,339.085083,-90.70560455,-51.21108627,-14.99460983,79.99884796,32.00192642
169,1631767778,169,339.063446,-90.83391571,-51.2063942,-15,80,32
170,1631767778,170,339.0605774,-90.85100555,-51.2057724,-15,80,32
171,1631767778,171,339.0605774,-90.85100555,-51.2057724,-15,80,32
172,1631767779,172,339.0605774,-90.85100555,-51.2057724,-15,80,32
173,1631767779,173,339.0605774,-90.85100555,-51.2057724,-15,80,32
174,1631767779,174,339.0605774,-90.85100555,-51.2057724,-15,80,32
175,1631767779,175,339.0605774,-90.85100555,-51.2057724,-15,80,32
176,1631767779,176,339.0605774,-90.85100555,-51.2057724,-15,80,32
177,1631767779,177,339.0605774,-90.85100555,-51.2057724,-15,80,32
178,1631767779,178,339.0605774,-90.85100555,-51.2057724,-15,80,32
179,1631767779,179,339.0605774,-90.85100555,-51.2057724,-15,80,32
180,1631767779,180,339.0605774,-90.85100555,-51.2057724,-15,80,32
181,1631767779,181,339.0605774,-90.85100555,-51.2057724,-15,80,32
182,1631767779,182,339.0605774,-90.85100555,-51.2057724,-15,80,32
183,1631767779,183,339.0605774,-90.85100555,-51.2057724,-15,80,32
184,1631767779,184,339.0605774,-90.85100555,-51.2057724,-15.00366116,79.99105072,32.01599884
185,1631767779,185,338.8764648,-90.94093323,-51.27547455,-15.03660774,79.9105072,32.15999985
186,1631767779,186,338.5993958,-91.07533264,-51.37969208,-15.07687569,79.81207275,32.33600235
187,1631767779,187,337.9486694,-91.38671112,-51.62123108,-15.16473389,79.59731293,32.72000122
188,1631767779,188,337.3549194,-91.66578674,-51.8377037,-15.24160957,79.40939331,33.05599976
189,1631767779,189,336.6297607,-92.00016785,-52.09715652,-15.33312893,79.18567657,33.45600128
190,1631767780,190,334.7702637,-92.8265686,-52.73854828,-15.56009579,78.630867,34.44800186
191,1631767780,191,332.9997253,-93.57404327,-53.31888199,-15.76875877,78.12080383,35.36000061
192,1631767780,192,329.277771,-95.03009796,-54.44939804,-16.18974495,77.09171295,37.20000076
193,1631767780,193,327.5005188,-95.67433167,-54.94947052,-16.38376617,76.6174469,38.04800034
194,1631767780,194,325.5478516,-96.34680939,-55.47125626,-16.59242821,76.10738373,38.9600029
195,1631767780,195,323.412262,-97.04218292,-56.01039886,-16.81573486,75.56152344,39.93600082
196,1631767780,196,321.0857239,-97.75460052,-56.56212234,-17.05368423,74.97986603,40.97600174
197,1631767780,197,317.2200012,-98.84115601,-57.40173721,-17.43806267,74.04026794,42.65600204
198,1631767780,198,312.8911743,-99.93224335,-58.22324753,-17.85538864,73.0201416,44.44799805
199,1631767780,199,306.6465149,-101.447258,-58.99201584,-18.46307564,71.53468323,46.84799194
200,1631767780,200,303.3465271,-102.229744,-59.17799759,-18.78888321,70.73825836,48.04798889
201,1631767780,201,299.9251709,-103.0224304,-59.23919678,-19.1293335,69.90605164,49.24798584
202,1631767780,202,292.7218018,-104.6044998,-58.96387863,-19.8407402,68.16705322,51.64797974
203,1631767780,203,287.197052,-105.5678558,-58.76018524,-20.34775543,66.92768097,53.44797516
204,1631767780,204,283.5145874,-106.0550079,-58.67277145,-20.6674614,66.1461792,54.64797211
205,1631767780,205,276.1755371,-106.6756287,-58.63542557,-21.26294518,64.69055176,57.047966
206,1631767780,206,272.5288086,-106.8174896,-58.6875,-21.53872299,64.01642609,58.24263
207,1631767780,207,268.957428,-106.8741531,-58.74428177,-21.79985619,63.37809753,59.38396454
208,1631767780,208,265.5437012,-106.8821335,-58.7588768,-22.04634857,62.7755661,60.46129608
209,1631767781,209,262.295105,-106.8489914,-58.71443558,-22.27819633,62.20882416,61.47462845
210,1631767781,210,256.3192444,-106.6875916,-58.57543945,-22.69796371,61.18272781,63.30929565
211,1631767781,211,253.6033173,-106.5724869,-58.47495651,-22.88588142,60.7233696,64.13063049
212,1631767781,212,247.6440125,-106.2313995,-58.17459869,-23.29161644,59.73157501,65.90396881
213,1631767781,213,245.602417,-106.087204,-58.04685211,-23.42828369,59.39749908,66.501297
214,1631767781,214,242.916153,-105.8766785,-57.85970306,-23.60583115,58.96349335,67.27729797
215,1631767781,215,241.3796082,-105.7457352,-57.74298477,-23.70589256,58.71890259,67.71463776
216,1631767781,216,238.9258118,-105.5209732,-57.54211426,-23.86208534,58.33709717,68.39730072
217,1631767781,217,238.0115356,-105.4323425,-57.46275711,-23.91821671,58.19988632,68.64263916
218,1631767781,218,237.0340424,-105.3346863,-57.37517166,-23.97495842,58.06118393,68.89063263
219,1631767781,219,236.6461029,-105.2950745,-57.33966064,-23.99448204,58.01345825,68.97596741
220,1631767781,220,236.4608459,-105.2760086,-57.32254028,-24,58,69
221,1631767781,221,236.4689026,-105.2036209,-57.3231163,-23.95199966,57.99582672,69.01460266
222,1631767781,222,236.804718,-103.7725906,-57.35223007,-23.55200005,57.96104813,69.13632965
223,1631767781,223,237.355545,-101.3386688,-57.40082169,-22.94400024,57.90818787,69.3213501
224,1631767781,224,237.7138214,-99.69145203,-57.43305969,-22.54400063,57.87340927,69.44306946
225,1631767781,225,238.1196136,-97.75708771,-57.47024536,-22.07999992,57.83306885,69.58427429
226,1631767782,226,238.5658722,-95.53547668,-57.53688049,-21.55200005,57.78715897,69.74494934
227,1631767782,227,239.0444946,-93.02657318,-57.56626129,-20.95999908,57.73568726,69.92510223
228,1631767782,228,239.8028564,-88.72480011,-57.65612411,-19.95199966,57.64804459,70.23184967
229,1631767782,229,240.8336487,-81.9864502,-57.79885864,-18.38399887,57.51171112,70.70900726
230,1631767782,230,241.5684052,-76.18477631,-57.78837204,-17.03999901,57.3948555,71.11799622
231,1631767782,231,242.4086304,-67.46283722,-57.91334152,-15.02399921,57.21957397,71.73149109
232,1631767782,232,242.8669891,-60.19347382,-58.03707123,-13.34399891,57.0735054,72.24273682
233,1631767782,233,243.0596619,-55.00770187,-58.07614136,-12.15199852,56.96940231,72.60710144
234,1631767782,234,243.1360626,-49.74357986,-58.1779747,-10.98933125,56.86831284,72.96091461
235,1631767782,235,242.9826355,-40.07447433,-58.23462677,-8.855998039,56.682827,73.61011505
236,1631767782,236,242.6600952,-33.60855484,-58.23385239,-7.423998356,56.55831909,74.04588318
237,1631767782,237,242.2193451,-27.80868721,-58.29962158,-6.135998249,56.44633102,74.43783569
238,1631767782,238,241.8833923,-24.30804253,-58.25290298,-5.357331753,56.37863159,74.67478943
239,1631767782,239,241.5285187,-21.0970192,-58.24359894,-4.642664909,56.31649399,74.89227295
240,1631767782,240,241.1661835,-18.17287636,-58.28153992,-3.991998196,56.25992203,75.09027863
241,1631767782,241,240.8068085,-15.53287888,-58.36478806,-3.405331373,56.20891571,75.26880646
242,1631767782,242,239.979599,-10.1588192,-58.37892914,-2.218664885,56.10573959,75.62992096
243,1631767783,243,239.4510956,-7.101156712,-58.42190552,-1.557331324,56.04824066,75.83117676
244,1631767783,244,239.2468414,-5.980761051,-58.43104553,-1.322664618,56.02783585,75.90258789
245,1631767783,245,239.0880432,-5.130631447,-58.43780899,-1.151997924,56.01299667,75.95452881
246,1631767783,246,238.9776306,-4.549652576,-58.44233704,-1.04533112,56.00372314,75.98698425
247,1631767783,247,238.9068298,-4.181247711,-58.44519806,-1,56,76
248,1631767783,248,238.9069366,-4.170136452,-58.44525528,-1,56,76
249,1631767783,249,238.9069366,-4.170136452,-58.44525528,-1,56,76
250,1631767783,250,238.9069366,-4.170136452,-58.44525528,-1,56,76
251,1631767783,251,238.9069366,-4.170136452,-58.44525528,-1,56,76
252,1631767783,252,238.9069366,-4.170136452,-58.44525528,-1,56,76
253,1631767783,253,238.9069366,-4.170136452,-58.44525528,-1,56,76
254,1631767783,254,238.9069366,-4.170136452,-58.44525528,-1,56,76
255,1631767783,255,238.9069366,-4.170136452,-58.44525528,-1,56,76
256,1631767783,256,238.9069366,-4.170136452,-58.44525528,-1,56,76
257,1631767783,257,238.9228363,-4.103673935,-58.44473267,-0.952000022,56.00436401,75.98472595
258,1631767783,258,239.0020142,-3.771233797,-58.44211578,-0.840000033,56.01454544,75.94908905
259,1631767783,259,239.2367401,-2.77263546,-58.43410492,-0.552000046,56.04072952,75.85745239
260,1631767783,260,239.4672089,-1.772136807,-58.42584991,-0.280000031,56.06545639,75.77091217
261,1631767784,261,240.2756348,1.912322283,-58.39358139,0.679999948,56.15272903,75.4654541
262,1631767784,262,240.8939514,4.945059776,-58.35837173,1.447999954,56.22254944,75.22109222
263,1631767784,263,241.3478546,7.314816475,-58.31417847,2.039999962,56.27636719,75.0327301
264,1631767784,264,242.0704498,11.39881611,-58.23594666,3.047999859,56.36800385,74.71199799
265,1631767784,265,242.5660248,14.4790554,-58.17525101,3.799999952,56.43636703,74.47272491
266,1631767784,266,243.0600586,17.84921455,-58.10718536,4.615999699,56.51055145,74.21308899
267,1631767784,267,243.5405121,21.51263618,-58.03580093,5.495999813,56.59054947,73.93309021
268,1631767784,268,244.406723,29.73229027,-58.0348587,7.447999954,56.76800537,73.31199646
269,1631767784,269,245.0449371,39.16211319,-57.89549255,9.656000137,56.96873474,72.60945129
270,1631767784,270,245.3143921,49.41585922,-57.8265686,11.9357748,57.17598724,71.88407135
271,1631767784,271,245.2898102,54.22839737,-57.73435593,12.98095894,57.27100372,71.55151367
272,1631767784,272,245.1786194,58.76963043,-57.67070389,13.96214199,57.36020279,71.23931885
273,1631767784,273,244.9964905,63.03539658,-57.63544083,14.87932587,57.44358063,70.94748688
274,1631767784,274,244.6226654,68.9101181,-57.53879166,16.13510132,57.55774307,70.54792023
275,1631767784,275,244.1691437,74.14833832,-57.41822052,17.24687576,57.65881348,70.19417572
276,1631767784,276,243.6778412,78.74364471,-57.28047562,18.21465111,57.74679184,69.88624573
277,1631767784,277,243.1857758,82.6917038,-57.1566658,19.03842735,57.82168198,69.62413788
278,1631767784,278,242.8733521,84.96272278,-57.10829544,19.50761032,57.86433411,69.47485352
279,1631767785,279,242.5831757,86.94432068,-57.08152771,19.91279411,57.90116882,69.34593201
280,1631767785,280,242.2051544,89.37330627,-57.04751205,20.40056801,57.94551086,69.19072723
281,1631767785,281,241.773468,91.97121429,-57.00963211,20.89352608,57.99032593,69.03388214
282,1631767785,282,241.6543732,92.6594162,-56.99934387,20.9973011,57.99975967,69.00086212
283,1631767785,283,241.6375885,92.75546265,-56.99790573,21,58,69
284,1631767785,284,241.6375275,92.75595856,-56.99787903,21,58,69
285,1631767785,285,241.6375275,92.75595856,-56.99787903,21,58,69
286,1631767785,286,241.6375275,92.75595856,-56.99787903,21,58,69
287,1631767785,287,241.6375275,92.75595856,-56.99787903,21,58,69
288,1631767785,288,241.6375275,92.75595856,-56.99787903,21,58,69
289,1631767785,289,241.6375275,92.75595856,-56.99787903,21,58,69
290,1631767785,290,241.6375275,92.75595856,-56.99787903,21,58,69
291,1631767785,291,241.6375275,92.75595856,-56.99787903,21,58,69
292,1631767785,292,241.6375275,92.75595856,-56.99787903,21,58,69
293,1631767785,293,241.7023163,92.7292099,-57.00291443,20.96800232,58.02763367,68.95200348
294,1631767786,294,242.6090393,92.35245514,-57.07279587,20.77601624,58.19343567,68.66400146
295,1631767786,295,243.4494629,91.99847412,-57.13630676,20.61602974,58.33160782,68.4240036
296,1631767786,296,244.5462646,91.52960205,-57.21727371,20.41338158,58.50662231,68.12000275
297,1631767786,297,245.8975677,90.94104004,-57.31409836,20.16806984,58.71848297,67.7519989
298,1631767786,298,247.5010071,90.22692108,-57.42472839,19.88009453,58.96718979,67.31999969
299,1631767786,299,251.451828,88.39302826,-57.67752457,19.17615318,59.57513809,66.26399994
300,1631767786,300,256.3673096,85.95946503,-57.98679352,18.30155754,60.33046722,64.95200348
301,1631767786,301,260.6610413,83.69044495,-58.24138641,17.53362274,60.99368286,63.79999542
302,1631767786,302,263.7998047,81.94389343,-58.40303421,16.96833801,61.481884,62.95199585
303,1631767786,303,268.9010315,78.93991852,-58.60700226,16.04041672,62.28327179,61.55999374
304,1631767786,304,272.5493469,76.66035461,-58.71485138,15.36847305,62.86358643,60.55199432
305,1631767786,305,278.3636475,72.78781891,-58.81113434,14.28056431,63.80314255,58.91999435
306,1631767786,306,284.5464783,68.32388306,-58.79650497,13.09666443,64.82559967,57.15199661
307,1631767786,307,288.7800293,64.97718048,-58.79121017,12.25406837,65.55329895,55.95199966
308,1631767786,308,297.2052612,57.28748322,-58.95876694,10.44088745,67.11922455,53.55200577
309,1631767786,309,301.3648376,52.92687225,-59.08423615,9.482746124,67.94671631,52.35200882
310,1631767786,310,307.3241882,46.25009155,-59.17483902,8.112195015,69.13037109,50.5520134
